Time, Timesteps, BestMeanReturn, MeanReturn, StdReturn, MaxReturn, MinReturn, Exploration, EpLenMean, EpLenStd
01/06/2019 22:32:35, 240000, 194.04198837127774, 188.03158243803435, 98.0057800176187, 314.35161776124403, -22.428306468233583, 0.02, 536.99, 294.9478426773113
01/06/2019 22:33:01, 250000, 195.37451508260634, 195.37451508260634, 96.32566523718654, 310.9728628662981, -22.428306468233583, 0.02, 515.21, 292.43393424840417
01/06/2019 22:33:24, 260000, 206.87174317465121, 206.87174317465121, 91.92545199631064, 310.9728628662981, -100.26535201026725, 0.02, 472.5, 265.4249988226429
01/06/2019 22:33:48, 270000, 231.62894058540394, 231.62894058540394, 72.70676995860114, 310.9728628662981, -100.26535201026725, 0.02, 406.87, 222.89709082892938
01/06/2019 22:34:13, 280000, 237.71225854581877, 237.71225854581877, 65.8521976961487, 320.4088329801397, -100.26535201026725, 0.02, 401.97, 228.4910263008156
01/06/2019 22:34:34, 290000, 241.17355072659254, 241.17355072659254, 61.14525054951048, 320.4088329801397, -100.26535201026725, 0.02, 378.81, 207.87124356197037
01/06/2019 22:34:55, 300000, 250.5428263432476, 250.5428263432476, 43.137084121153585, 320.4088329801397, -18.150310521777982, 0.02, 353.34, 184.26297620520515
01/06/2019 22:35:27, 310000, 255.24835977547195, 255.24835977547195, 40.421422945859575, 320.4088329801397, -18.150310521777982, 0.02, 335.71, 162.9540607042365
01/06/2019 22:35:51, 320000, 257.82997325622307, 257.82997325622307, 41.3208879001549, 312.4692066397969, -18.150310521777982, 0.02, 332.02, 173.77784553849204
01/06/2019 22:36:19, 330000, 263.3169088995214, 263.3169088995214, 30.447731427369927, 312.4692066397969, 135.46571246881706, 0.02, 328.52, 168.16488813066775
01/06/2019 22:36:44, 340000, 266.7720440646142, 266.7720440646142, 27.087830362114463, 312.4692066397969, 141.31184338665355, 0.02, 305.43, 149.63203233265259
01/06/2019 22:37:04, 350000, 268.0886865537452, 268.0886865537452, 22.74122806832031, 309.57268677246697, 154.67416553269857, 0.02, 283.28, 120.00117332759709
01/06/2019 22:37:24, 360000, 272.53860953203133, 272.53860953203133, 22.555701819189494, 315.40508614605983, 154.67416553269857, 0.02, 276.61, 120.65851772668185
01/06/2019 22:37:48, 370000, 272.53860953203133, 264.7644311397165, 46.33291762561409, 315.40508614605983, 45.13176891357483, 0.02, 286.01, 163.3037963428897
01/06/2019 22:38:11, 380000, 272.53860953203133, 260.99440854097577, 56.46356588627814, 314.36848521695146, 33.17061222202483, 0.02, 279.23, 179.9214192362877
01/06/2019 22:38:38, 390000, 272.53860953203133, 251.92727005751178, 74.69077826323594, 312.959105992485, -149.88732942670154, 0.02, 257.3, 175.3240143277583
01/06/2019 22:39:01, 400000, 272.53860953203133, 252.1937164194925, 75.50303395029057, 321.1736095525915, -149.88732942670154, 0.02, 256.36, 175.9411560721368
01/06/2019 22:39:23, 410000, 272.53860953203133, 255.8852590551124, 71.24472424248837, 321.1736095525915, -149.88732942670154, 0.02, 235.65, 113.19543939576366
01/06/2019 22:39:47, 420000, 272.53860953203133, 262.93046654114875, 54.56630901978685, 319.9672523414929, 28.049236873069532, 0.02, 231.49, 51.135407498131855
01/06/2019 22:40:12, 430000, 272.53860953203133, 253.61148651415547, 67.98908817680233, 307.32030087235836, -28.99920986980958, 0.02, 259.05, 131.9776780368559
01/06/2019 22:40:37, 440000, 272.53860953203133, 248.30667417529207, 73.32678133505586, 308.89006773312724, -28.99920986980958, 0.02, 292.29, 171.53957531718447
01/06/2019 22:41:00, 450000, 272.53860953203133, 240.47918776125837, 78.52848092349852, 308.89006773312724, -28.99920986980958, 0.02, 333.25, 222.4084249753143
01/06/2019 22:41:21, 460000, 272.53860953203133, 229.74631543635644, 82.74898659799031, 308.89006773312724, -28.99920986980958, 0.02, 380.45, 262.18677979638863
01/06/2019 22:41:43, 470000, 272.53860953203133, 227.26617518518017, 80.68077271146858, 312.49794184742836, 19.02461419908822, 0.02, 402.17, 271.57732066577285
01/06/2019 22:42:04, 480000, 272.53860953203133, 227.13951516891441, 77.18097542870028, 312.49794184742836, 37.67815956519925, 0.02, 401.68, 272.48511445581755
01/06/2019 22:42:26, 490000, 272.53860953203133, 233.00708357874, 71.83594793763146, 312.49794184742836, 37.67815956519925, 0.02, 381.39, 255.6742417608782
01/06/2019 22:42:46, 500000, 272.53860953203133, 232.58978952423757, 74.80213833272703, 305.1150445788381, -13.645474731074202, 0.02, 351.23, 227.58966826286294
