Time, Timesteps, BestMeanReturn, MeanReturn, StdReturn, MaxReturn, MinReturn, Exploration, EpLenMean, EpLenStd
26/05/2019 13:40:28, 340000, 270.400238609522, 261.14032859116656, 55.08068662641346, 316.40003344458046, 24.015761945485778, 0.02, 247.22, 61.220352824857194
26/05/2019 13:40:59, 350000, 270.400238609522, 258.62609214848635, 63.08033930202785, 315.55094597936954, 16.753110732659408, 0.02, 233.36, 62.3524690770141
26/05/2019 13:41:33, 360000, 270.400238609522, 254.36141550081513, 70.80887619071679, 315.1323098428219, 16.753110732659408, 0.02, 234.25, 67.8146554956965
26/05/2019 13:42:12, 370000, 270.400238609522, 248.18446430253755, 76.56044370606972, 314.10657080446646, 16.753110732659408, 0.02, 252.24, 130.11818627693822
26/05/2019 13:42:43, 380000, 270.400238609522, 231.31597191818054, 97.189366564655, 314.10657080446646, -1.301575418051101, 0.02, 262.8, 155.73182076891032
26/05/2019 13:43:17, 390000, 270.400238609522, 226.6284317304582, 99.37346079129794, 323.11724516953564, -1.301575418051101, 0.02, 238.98, 127.37880357422107
26/05/2019 13:43:40, 400000, 270.400238609522, 210.46322624934618, 107.41311500960448, 323.11724516953564, -4.690053666337661, 0.02, 212.05, 85.24123122057775
26/05/2019 13:44:20, 410000, 270.400238609522, 200.58547516625808, 115.60292127174351, 316.819615773958, -58.96739727669032, 0.02, 199.58, 64.74568402604146
26/05/2019 13:44:54, 420000, 270.400238609522, 182.03691671954468, 117.81896241364528, 316.819615773958, -58.96739727669032, 0.02, 198.9, 75.52211596611949
26/05/2019 13:45:20, 430000, 270.400238609522, 147.702131696102, 119.0164617773999, 310.74259824999916, -53.675811929640744, 0.02, 209.93, 133.05121232066998
26/05/2019 13:46:28, 440000, 270.400238609522, 137.44322494798325, 122.17844236716886, 312.8128931997785, -53.675811929640744, 0.02, 215.25, 144.35022514703604
26/05/2019 13:47:04, 450000, 270.400238609522, 134.18017753594563, 120.61533998604818, 312.8128931997785, -31.3489721211065, 0.02, 231.04, 156.9709476304453
26/05/2019 13:47:26, 460000, 270.400238609522, 100.28048029886128, 116.84117258423495, 313.9355665333201, -47.26740300424116, 0.02, 217.16, 136.00571458582172
26/05/2019 13:47:57, 470000, 270.400238609522, 64.34576162217118, 104.22037476935941, 317.6931903893119, -69.99330043638551, 0.02, 180.06, 94.62228278793532
26/05/2019 13:48:19, 480000, 270.400238609522, 51.390560886385735, 88.93880534203193, 317.6931903893119, -68.46030396492289, 0.02, 152.51, 86.55339334769032
26/05/2019 13:48:50, 490000, 270.400238609522, 56.24879866024627, 87.97991627708923, 322.6539209658688, -54.70379031513926, 0.02, 158.36, 121.12138704621906
26/05/2019 13:49:14, 500000, 270.400238609522, 38.3957812306629, 66.52851949820729, 328.9055758578973, -25.756806201306546, 0.02, 130.03, 40.65672269133359
